feature,age_pearson,abs_corr,modality
DC__RHOC,0.44067821405000884,0.44067821405000884,RNA
ATAC__CD4_Naïve__chr7:2019766-2020267,-0.440005396234783,0.440005396234783,ATAC
ATAC__CD4_Naïve__chr19:5130486-5130987,-0.4396446255389981,0.4396446255389981,ATAC
ATAC__CD4_Naïve__chr10:104935591-104936092,0.43953921313826,0.43953921313826,ATAC
ATAC__CD4_Naïve__chr1:240666506-240667007,0.4385881095908162,0.4385881095908162,ATAC
ATAC__CD4_Naïve__chr5:111757570-111758071,-0.43686605070272505,0.43686605070272505,ATAC
ATAC__γδT2__chr16:82651819-82652320,0.43622029373014454,0.43622029373014454,ATAC
ATAC__CD4_Naïve__chr7:130938499-130939000,0.43598338162036243,0.43598338162036243,ATAC
cMono__TIMP1,0.4358537171358693,0.4358537171358693,RNA
cMono__ARPC4,0.43494029878610063,0.43494029878610063,RNA
ATAC__CD4_Naïve__chr3:42638285-42638786,0.4345242147122704,0.4345242147122704,ATAC
ATAC__CD4_Naïve__chr2:147293897-147294398,0.4342794932355503,0.4342794932355503,ATAC
CD4_Naïve__KIF21A,0.4333671521911468,0.4333671521911468,RNA
CD4_Tcm__GPSM3,0.4327690565932333,0.4327690565932333,RNA
CD4_Helper__TSHZ2,0.4324800759775764,0.4324800759775764,RNA
ATAC__CD4_Naïve__chr17:74283004-74283505,0.4322060875549096,0.4322060875549096,ATAC
ATAC__CD4_Naïve__chr19:39719344-39719845,0.431661382401903,0.431661382401903,ATAC
ATAC__DC__chr1:207822598-207823099,0.43025952022830577,0.43025952022830577,ATAC
ATAC__CD8_Tem__chr1:92784924-92785425,-0.42965675815565757,0.42965675815565757,ATAC
γδT2__THSD1,0.4293971849620708,0.4293971849620708,RNA
ATAC__CD4_Naïve__chr20:25259797-25260298,-0.4288463867873165,0.4288463867873165,ATAC
ATAC__CD4_Naïve__chr1:206589982-206590483,0.4284851930124464,0.4284851930124464,ATAC
DC__TUBA1A,0.42716176777180104,0.42716176777180104,RNA
DC__ATP1B3,0.4268621736545804,0.4268621736545804,RNA
cMono__BTG1,-0.4263891736054863,0.4263891736054863,RNA
ATAC__CD4_Naïve__chr5:152113352-152113853,0.4260817353450703,0.4260817353450703,ATAC
cMono__TRA2B,-0.42572099006289754,0.42572099006289754,RNA
ATAC__CD8_Tem__chr16:2841861-2842362,-0.4255528349887283,0.4255528349887283,ATAC
ATAC__CD4_Naïve__chr2:216693044-216693545,-0.4243765227690144,0.4243765227690144,ATAC
ATAC__cMono__chr1:207822598-207823099,0.4242253411076029,0.4242253411076029,ATAC
CD4_Treg__PBXIP1,0.4240632080073204,0.4240632080073204,RNA
CD4_Naïve__IRF2BP2,-0.42341097995324894,0.42341097995324894,RNA
NKT__ADGRG1,0.4225914787795754,0.4225914787795754,RNA
DC__TBCB,0.42232350811132374,0.42232350811132374,RNA
CD4_Naïve__NREP,-0.4220148815177722,0.4220148815177722,RNA
DC__SELPLG,0.42081748794102647,0.42081748794102647,RNA
ATAC__CD4_Naïve__chr10:31321353-31321854,-0.42067766814850455,0.42067766814850455,ATAC
ATAC__CD4_Naïve__chr14:59919853-59920354,-0.4206029870616132,0.4206029870616132,ATAC
CD8_CTL__EEF1B2,-0.42010503366327734,0.42010503366327734,RNA
CD4_Naïve__SATB1,-0.4199162084585738,0.4199162084585738,RNA
DC__MAPKAPK3,0.41989164763416537,0.41989164763416537,RNA
Naïve_B__GNAI2,0.41880277422393697,0.41880277422393697,RNA
ATAC__CD4_Naïve__chr22:20810539-20811040,-0.4187206727653321,0.4187206727653321,ATAC
DC__CEP95,-0.41859819361756867,0.41859819361756867,RNA
CD4_Tcm__VAMP2,0.4182945732557345,0.4182945732557345,RNA
CD4_Naïve__SLC25A5,-0.41806162553405185,0.41806162553405185,RNA
ATAC__CD4_Naïve__chr10:34251136-34251637,-0.4177864015858977,0.4177864015858977,ATAC
CD4_Tcm__CD84,0.41762644302511154,0.41762644302511154,RNA
ATAC__CD8_Tem__chr20:51493401-51493902,-0.41748412781093297,0.41748412781093297,ATAC
DC__CTSL,0.4173884930869359,0.4173884930869359,RNA
ATAC__CD4_Naïve__chr8:38362562-38363063,0.41665948279976206,0.41665948279976206,ATAC
DC__PSAP,0.4166490883693548,0.4166490883693548,RNA
cMono__SRSF11,-0.4160381507268925,0.4160381507268925,RNA
ATAC__CD4_Naïve__chr10:3811363-3811864,0.4156513070452258,0.4156513070452258,ATAC
ATAC__CD8_Tem__chr15:31265552-31266053,-0.4153639618500836,0.4153639618500836,ATAC
CD4_Naïve__ATP5F1E,-0.41525491631846884,0.41525491631846884,RNA
ATAC__CD4_Tcm__chr16:68235968-68236469,-0.41522953642093013,0.41522953642093013,ATAC
ATAC__CD4_Naïve__chr1:152392768-152393269,0.41517245835066324,0.41517245835066324,ATAC
CD4_Naïve__SP140,0.4147537845386472,0.4147537845386472,RNA
CD4_Treg__NAP1L2,0.41436881241510715,0.41436881241510715,RNA
ATAC__CD4_Naïve__chr2:38682057-38682558,0.41277160046296196,0.41277160046296196,ATAC
CD4_Naïve__VAMP2,0.41263395966208455,0.41263395966208455,RNA
CD4_Treg__VAMP2,0.4125395457064311,0.4125395457064311,RNA
ATAC__CD4_Helper__chr2:105837034-105837535,0.41244336134806237,0.41244336134806237,ATAC
Swit.Bm__CRIP1,0.41243994680496354,0.41243994680496354,RNA
CD4_Naïve__ANXA1,0.41229297769352885,0.41229297769352885,RNA
ATAC__CD4_Naïve__chr1:109397791-109398292,-0.41226336727375207,0.41226336727375207,ATAC
CD4_Naïve__CD84,0.4118411177623942,0.4118411177623942,RNA
CD4_Naïve__ZC3H12D,0.4115745584412201,0.4115745584412201,RNA
DC__RSL1D1,-0.41102345524369754,0.41102345524369754,RNA
ATAC__Prolif.T__chr19:2476382-2476883,-0.4108613303740931,0.4108613303740931,ATAC
ATAC__CD4_Tcm__chr16:89548998-89549499,0.4103147232626688,0.4103147232626688,ATAC
cMono__CRIP1,0.4101345034490893,0.4101345034490893,RNA
DC__RRAS,0.409711197186674,0.409711197186674,RNA
cMono__PNPLA6,0.4095988677787986,0.4095988677787986,RNA
CD8_Tem__CD84,0.409424927902165,0.409424927902165,RNA
ATAC__CD8_Tem__chr11:124920707-124921208,-0.4093671147830653,0.4093671147830653,ATAC
DC__ZYX,0.4092777921965183,0.4092777921965183,RNA
CD4_Treg__ACTN4,0.4088331633909566,0.4088331633909566,RNA
DC__CCNL2,-0.4087478446767869,0.4087478446767869,RNA
CD8_CTL__NFKBIZ,-0.4086170126225553,0.4086170126225553,RNA
ATAC__CD4_Naïve__chr17:75242296-75242797,0.40831356335112096,0.40831356335112096,ATAC
ATAC__CD4_Naïve__chr20:52972124-52972625,0.4081978992572437,0.4081978992572437,ATAC
ATAC__CD4_Naïve__chr5:132020138-132020639,0.40809838327545644,0.40809838327545644,ATAC
DC__STXBP2,0.4078899756340306,0.4078899756340306,RNA
ATAC__CD4_Naïve__chr16:88470208-88470709,-0.40766057626036234,0.40766057626036234,ATAC
ATAC__CD8_Tem__chr19:2476382-2476883,-0.4073798242154904,0.4073798242154904,ATAC
ATAC__CD4_Naïve__chr9:92664649-92665150,-0.4072187065588771,0.4072187065588771,ATAC
ATAC__CD4_Naïve__chr16:10964747-10965248,0.40703001197056843,0.40703001197056843,ATAC
CD4_Treg__ITGB1,0.40618184450346273,0.40618184450346273,RNA
CD4_Tcm__MAZ,0.405780489386453,0.405780489386453,RNA
CD4_Treg__TCF7,-0.4051663287193951,0.4051663287193951,RNA
CD8_Tem__PIM1,0.40429147652640685,0.40429147652640685,RNA
cMono__MGRN1,-0.403995705394182,0.403995705394182,RNA
ATAC__CD8_Tem__chr8:144687686-144688187,-0.4038290284942874,0.4038290284942874,ATAC
DC__LYPD2,0.40351184438058385,0.40351184438058385,RNA
DC__P2RY13,0.4033273024624776,0.4033273024624776,RNA
ATAC__CD4_Naïve__chr20:51480569-51481070,0.40312627543463464,0.40312627543463464,ATAC
CD8_CTL__JAML,-0.4027848007399388,0.4027848007399388,RNA
CD4_Helper__VAMP2,0.4027026237969112,0.4027026237969112,RNA
ATAC__CD8_CTL__chr6:80454172-80454673,0.4019702092014623,0.4019702092014623,ATAC
ATAC__CD4_Tcm__chr16:29827062-29827563,0.40189228422209017,0.40189228422209017,ATAC
ATAC__CD8_Tem__chr3:4868806-4869307,-0.4017411780017792,0.4017411780017792,ATAC
ATAC__CD8_Tem__chr19:19540346-19540847,-0.4012525622602833,0.4012525622602833,ATAC
ATAC__γδT2__chr1:210332783-210333284,0.4011488291323368,0.4011488291323368,ATAC
ATAC__CD4_Naïve__chr15:91336646-91337147,0.40106732937498174,0.40106732937498174,ATAC
ATAC__CD4_Tcm__chr1:227774038-227774539,0.40073726717744007,0.40073726717744007,ATAC
CD8_CTL__JUNB,-0.4006307645719464,0.4006307645719464,RNA
cMono__SLC11A1,-0.4005698306032413,0.4005698306032413,RNA
ATAC__CD4_Naïve__chr2:213157256-213157757,-0.40043048003941867,0.40043048003941867,ATAC
ATAC__CD4_Tcm__chr4:74632586-74633087,0.4000153920478899,0.4000153920478899,ATAC
CD4_Naïve__PAWR,-0.3996859710556127,0.3996859710556127,RNA
CD4_Treg__SATB1,-0.39941591473334875,0.39941591473334875,RNA
ATAC__CD4_Naïve__chr17:76063807-76064308,0.39923515702393125,0.39923515702393125,ATAC
CD4_Tcm__PDE4D,-0.39899248501656115,0.39899248501656115,RNA
CD8_CTL__RGS10,-0.39884757552889105,0.39884757552889105,RNA
CD4_Naïve__PIM2,0.398672975211503,0.398672975211503,RNA
ATAC__CD4_Helper__chr1:237736674-237737175,0.39866274202132246,0.39866274202132246,ATAC
CD8_Tem__ALOX5AP,0.39856246695512576,0.39856246695512576,RNA
ATAC__CD8_CTL__chr9:127927318-127927819,-0.3984957434351761,0.3984957434351761,ATAC
CD4_Naïve__MARCKSL1,-0.3983497899201476,0.3983497899201476,RNA
ATAC__CD4_Naïve__chrX:69615697-69616198,0.3977822043555179,0.3977822043555179,ATAC
CD8_CTL__IRF2BP2,-0.39727044169732856,0.39727044169732856,RNA
ATAC__CD4_Naïve__chr9:37529106-37529607,0.39717653235340733,0.39717653235340733,ATAC
ATAC__CD4_Naïve__chrX:85243747-85244248,-0.3969825535602829,0.3969825535602829,ATAC
ATAC__CD4_Naïve__chr6:21883469-21883970,-0.39637665940393285,0.39637665940393285,ATAC
CD4_Naïve__SLFN12L,0.395854636803607,0.395854636803607,RNA
NKbright__DCAF7,0.395831603038309,0.395831603038309,RNA
cMono__SERPINA1,0.3957274446032746,0.3957274446032746,RNA
ATAC__CD4_Naïve__chr4:69661057-69661558,0.3955472305345235,0.3955472305345235,ATAC
ATAC__CD4_Tcm__chr11:95688395-95688896,0.39542018671947965,0.39542018671947965,ATAC
CD4_Treg__TNFRSF1B,0.3952179428233115,0.3952179428233115,RNA
CD4_Naïve__HIGD2A,0.3949182236646362,0.3949182236646362,RNA
CD8_Tem__S100A6,0.39486019098583075,0.39486019098583075,RNA
cMono__EIF3M,-0.3945416232127365,0.3945416232127365,RNA
ATAC__CD4_Naïve__chr2:147288096-147288597,0.39416148642141596,0.39416148642141596,ATAC
ATAC__CD8_CTL__chr11:124920707-124921208,-0.3938132379876321,0.3938132379876321,ATAC
cMono__SATB1,-0.39366688226707564,0.39366688226707564,RNA
cMono__PSAP,0.3934345702046279,0.3934345702046279,RNA
DC__CYP4F22,0.39294492281083926,0.39294492281083926,RNA
ATAC__CD4_Naïve__chr3:15347368-15347869,0.3924660455886406,0.3924660455886406,ATAC
cMono__PSME2,0.39227086963435664,0.39227086963435664,RNA
ATAC__CD4_Naïve__chr5:68275259-68275760,0.39211815778757314,0.39211815778757314,ATAC
CD8_CTL__S100A6,0.39206009101128564,0.39206009101128564,RNA
cMono__MAZ,0.39197505346080747,0.39197505346080747,RNA
ATAC__CD8_Tem__chr5:170275277-170275778,-0.3919683043109564,0.3919683043109564,ATAC
cMono__PELI1,-0.3917043834539898,0.3917043834539898,RNA
ATAC__CD4_Naïve__chr10:14599097-14599598,-0.39138964872709714,0.39138964872709714,ATAC
ATAC__CD4_Naïve__chr4:2297664-2298165,-0.3911466782770943,0.3911466782770943,ATAC
CD4_Naïve__CBX7,0.39063508509813427,0.39063508509813427,RNA
ATAC__CD8_Tem__chr21:46304854-46305355,-0.39062796329651966,0.39062796329651966,ATAC
DC__F8A1,0.3905508253214584,0.3905508253214584,RNA
DC__GOLGA8B,-0.39014497682199567,0.39014497682199567,RNA
DC__S100A6,0.3898557461711036,0.3898557461711036,RNA
ATAC__CD4_Naïve__chr16:84765855-84766356,0.3895131225797499,0.3895131225797499,ATAC
ATAC__CD4_Treg__chr1:240576164-240576665,0.38937238682538067,0.38937238682538067,ATAC
DC__PSME2,0.38888257335695287,0.38888257335695287,RNA
DC__FCER1G,0.38847283166496666,0.38847283166496666,RNA
CD4_Naïve__DPP4,0.38842885740006616,0.38842885740006616,RNA
cMono__EIF4A2,-0.3884210815941886,0.3884210815941886,RNA
ATAC__CD8_Tem__chr11:65880909-65881410,-0.3883772342682583,0.3883772342682583,ATAC
immature_T__B2M,0.38795878744033757,0.38795878744033757,RNA
CD4_Tcm__SH3BGRL3,0.38748604184405205,0.38748604184405205,RNA
ATAC__CD4_Naïve__chr1:57307343-57307844,0.387305406798921,0.387305406798921,ATAC
ATAC__CD4_Naïve__chr4:2172761-2173262,-0.3870502348406888,0.3870502348406888,ATAC
ATAC__CD4_Naïve__chr8:59107694-59108195,-0.386909850257165,0.386909850257165,ATAC
ATAC__CD4_Tcm__chr4:108165518-108166019,0.386275044285466,0.386275044285466,ATAC
CD4_Naïve__STAT4,0.3862572606434897,0.3862572606434897,RNA
cMono__OS9,0.38597988236619857,0.38597988236619857,RNA
ATAC__CD4_Tcm__chr1:240666506-240667007,0.38564822650720404,0.38564822650720404,ATAC
CD4_Naïve__EDA,0.38562176209307786,0.38562176209307786,RNA
NKT__GIMAP7,0.3855895622996764,0.3855895622996764,RNA
ATAC__CD8_Tem__chr6:33432007-33432508,-0.3855842747382275,0.3855842747382275,ATAC
ATAC__CD4_Treg__chr1:240666506-240667007,0.38521816523045443,0.38521816523045443,ATAC
CD4_Tcm__CRIP2,0.3851729022018668,0.3851729022018668,RNA
ATAC__DC__chr14:105501639-105502140,0.3851122006886606,0.3851122006886606,ATAC
CD4_Naïve__AFF3,-0.3850768643665222,0.3850768643665222,RNA
ATAC__CD4_Naïve__chr9:1366234-1366735,0.3849782459208063,0.3849782459208063,ATAC
ATAC__CD4_Tcm__chr7:39589687-39590188,0.38477131397622494,0.38477131397622494,ATAC
CD4_Naïve__SRP68,0.3844078488109153,0.3844078488109153,RNA
cMono__UQCRB,-0.3844036038995024,0.3844036038995024,RNA
CD4_Naïve__SERPINE2,-0.38420006947733126,0.38420006947733126,RNA
ATAC__γδT2__chr2:96594523-96595024,0.38394790566988507,0.38394790566988507,ATAC
ATAC__CD8_Tem__chr9:132670916-132671417,-0.3838001870673413,0.3838001870673413,ATAC
cMono__STX16,-0.3837079447116346,0.3837079447116346,RNA
CD4_Tcm__SYT11,0.3835555266019702,0.3835555266019702,RNA
CD4_Naïve__ARHGAP32,-0.3835178637907876,0.3835178637907876,RNA
NKbright__DUSP1,-0.38337635500176964,0.38337635500176964,RNA
ATAC__CD4_Tcm__chr1:228212861-228213362,-0.3832894603815188,0.3832894603815188,ATAC
ATAC__CD4_Naïve__chr9:117825893-117826394,0.3831130732701914,0.3831130732701914,ATAC
ATAC__γδT2__chr7:50316243-50316744,-0.3825727050173301,0.3825727050173301,ATAC
cMono__RSL1D1,-0.3825423778935496,0.3825423778935496,RNA
CD4_Treg__SYNE2,0.3821817095212872,0.3821817095212872,RNA
cMono__MT-CO3,-0.3818466793269014,0.3818466793269014,RNA
cMono__RNF135,0.3817750602949456,0.3817750602949456,RNA
γδT2__SH3RF2,0.3815210961241092,0.3815210961241092,RNA
DC__B2M,0.38137869091196236,0.38137869091196236,RNA
CD4_Tcm__TSHZ2,0.3812004940940856,0.3812004940940856,RNA
CD4_Tcm__ZYX,0.38096213416537755,0.38096213416537755,RNA
ATAC__CD4_Helper__chr17:17177063-17177564,0.38039945638854716,0.38039945638854716,ATAC
ATAC__γδT2__chr9:107410373-107410874,0.3803819634835166,0.3803819634835166,ATAC
CD4_Naïve__MPHOSPH8,0.380208332331161,0.380208332331161,RNA
CD4_Naïve__SYNE3,0.3796440467271941,0.3796440467271941,RNA
NKT__CRIP1,0.3794666305514444,0.3794666305514444,RNA
ATAC__CD4_Naïve__chr19:50658021-50658522,-0.3793508470996338,0.3793508470996338,ATAC
ATAC__CD4_Tcm__chr12:74900202-74900703,0.37896911716023446,0.37896911716023446,ATAC
ATAC__CD4_Naïve__chr10:22246875-22247376,0.3788478380189394,0.3788478380189394,ATAC
CD4_Helper__RSL1D1,-0.3788464019940714,0.3788464019940714,RNA
ATAC__CD8_Tem__chr20:32482584-32483085,-0.3786352826899834,0.3786352826899834,ATAC
CD8_CTL__ACTN1,-0.37843188278231976,0.37843188278231976,RNA
CD4_Naïve__ANKRD12,0.3783248468999461,0.3783248468999461,RNA
ATAC__CD4_Naïve__chr19:11092114-11092615,0.378296213499201,0.378296213499201,ATAC
CD4_Naïve__CCND3,-0.37804761110812357,0.37804761110812357,RNA
CD4_Tcm__LDOC1,0.37773334735871744,0.37773334735871744,RNA
NKT__EIF1,-0.37772611001499873,0.37772611001499873,RNA
cMono__SLC35A4,0.37768292521078245,0.37768292521078245,RNA
ATAC__CD4_Naïve__chr16:56262103-56262604,0.37751346653412954,0.37751346653412954,ATAC
ATAC__CD4_Naïve__chr18:2644476-2644977,0.37734414336680555,0.37734414336680555,ATAC
ATAC__CD4_Tcm__chr15:91320044-91320545,0.377333597211516,0.377333597211516,ATAC
NKT__HDGFL3,0.3772878576434675,0.3772878576434675,RNA
DC__DIP2A,-0.376959241353884,0.376959241353884,RNA
DC__SLC38A2,-0.3769405677330861,0.3769405677330861,RNA
CD8_CTL__HDGFL3,0.3767184576161522,0.3767184576161522,RNA
DC__TRABD2A,-0.37665265521297353,0.37665265521297353,RNA
NKbright__IL2RG,0.3764533621923255,0.3764533621923255,RNA
CD4_Treg__B2M,0.37632715107411546,0.37632715107411546,RNA
cMono__MT-CO2,-0.37626723735247347,0.37626723735247347,RNA
cMono__RBP7,-0.37613472829726424,0.37613472829726424,RNA
DC__RGS10,-0.37604932734304036,0.37604932734304036,RNA
NKT__JUN,-0.3758955941649404,0.3758955941649404,RNA
CD8_Tem__NAP1L2,0.3758667242896219,0.3758667242896219,RNA
DC__TIMP1,0.37572542816336285,0.37572542816336285,RNA
NKbright__ANXA6,0.3756804882779011,0.3756804882779011,RNA
ATAC__Prolif.T__chr20:62007054-62007555,0.3756689222833499,0.3756689222833499,ATAC
CD8_Tem__JUNB,-0.3755096144705659,0.3755096144705659,RNA
DC__VAMP5,0.37542195131438966,0.37542195131438966,RNA
Swit.Bm__CRIP2,0.3753557663010333,0.3753557663010333,RNA
cMono__TRIM33,-0.37498052241360236,0.37498052241360236,RNA
DC__PCBP2,-0.37491925390857583,0.37491925390857583,RNA
NKbright__GBP4,0.3748700133826635,0.3748700133826635,RNA
ATAC__CD4_Naïve__chr9:16179535-16180036,-0.3745926993466138,0.3745926993466138,ATAC
CD8_CTL__PTMS,0.37458852344657456,0.37458852344657456,RNA
CD4_Naïve__IKZF2,-0.374327735909181,0.374327735909181,RNA
ATAC__CD8_Tem__chr12:121537054-121537555,-0.3741988495959851,0.3741988495959851,ATAC
ATAC__CD8_Tem__chr5:178590159-178590660,-0.3740492759515498,0.3740492759515498,ATAC
CD8_CTL__RCAN2,0.37401551676531997,0.37401551676531997,RNA
DC__TARBP1,-0.37399149007071336,0.37399149007071336,RNA
CD4_Tcm__SORBS3,0.3736270654178314,0.3736270654178314,RNA
cMono__MAP2K3,-0.3731559412708569,0.3731559412708569,RNA
ATAC__γδT2__chr21:46537154-46537655,0.3730628361064351,0.3730628361064351,ATAC
ATAC__CD4_Tcm__chr8:89765748-89766249,0.3729973820103068,0.3729973820103068,ATAC
CD4_Tcm__TIGIT,0.3726252053174383,0.3726252053174383,RNA
CD4_Naïve__IQGAP2,0.37244338465485305,0.37244338465485305,RNA
ATAC__CD8_Tem__chr8:2127257-2127758,-0.3723184720728473,0.3723184720728473,ATAC
Swit.Bm__GNAI2,0.3722904959707626,0.3722904959707626,RNA
ATAC__CD4_Naïve__chr6:155171114-155171615,0.3722252332924582,0.3722252332924582,ATAC
ATAC__CD4_Naïve__chr13:20160874-20161375,-0.3719259497770186,0.3719259497770186,ATAC
CD4_Tcm__LYAR,-0.3718942543933203,0.3718942543933203,RNA
CD4_Tcm__CTSA,0.3718050562733311,0.3718050562733311,RNA
ATAC__CD4_Tcm__chr8:121348715-121349216,0.37176772179425255,0.37176772179425255,ATAC
NKbright__NCR1,0.37147071038359686,0.37147071038359686,RNA
ATAC__CD4_Tcm__chr2:174902454-174902955,0.3714621626857744,0.3714621626857744,ATAC
ATAC__Transit.NK__chr16:2294984-2295485,0.37145312462839525,0.37145312462839525,ATAC
